SessionID,CustomerID,SessionDate,PageViews,BounceRate,TimeOnSite_Min
4334,58,2020-08-24,9,0.65,12.86
4335,2536,2022-02-28,9,0.86,2.28
4336,2248,2022-02-17,3,0.25,8.3
4337,3376,2021-06-08,6,0.19,8.71
4338,455,2022-08-24,9,0.41,4.63
4339,2537,2023-03-17,5,0.33,13.63
4340,28,2020-08-24,8,0.34,14.17
4341,1121,2020-10-02,10,0.46,11.09
4342,53,2022-04-13,4,0.15,8.52
4343,1095,2022-02-06,8,0.49,8.96
4344,3776,2022-02-11,1,0.8,10.34
4345,2343,2021-08-31,9,0.64,7.13
4346,2073,2021-10-29,3,0.86,5.63
4347,2086,2020-05-07,6,0.48,14.55
4348,2551,2023-03-13,3,0.22,1.98
4349,3940,2023-02-02,5,0.72,5.63
4350,2202,2020-06-03,7,0.79,11.81
4351,1779,2021-06-08,4,0.17,1.89
4352,630,2021-01-18,4,0.67,2.75
4353,965,2022-05-07,9,0.61,7.78
4354,166,2021-09-09,9,0.7,11.25
4355,3226,2022-12-23,7,0.35,2.51
4356,387,2021-02-04,7,0.77,12.31
4357,2199,2020-09-11,8,0.11,11.73
4358,3364,2021-08-30,10,0.29,6.81
4359,1196,2022-02-22,2,0.9,12.41
4360,584,2021-10-03,6,0.65,3.31
4361,56,2022-12-28,5,0.16,2.87
4362,2651,2023-01-28,6,0.37,10.64
4363,2957,2020-10-23,6,0.67,8.86
4364,1187,2021-01-01,6,0.19,8.6
4365,3456,2022-11-21,1,0.85,3.52
4366,1477,2021-08-14,2,0.17,10.14
4367,2940,2020-06-21,1,0.15,2.15
4368,1756,2022-07-16,10,0.52,1.45
4369,1933,2021-04-20,5,0.45,10.6
4370,1794,2022-08-17,6,0.46,7.8
4371,1601,2021-12-03,4,0.22,3.53
4372,3688,2020-05-26,2,0.25,14.92
4373,1992,2021-02-02,9,0.73,9.88
4374,679,2022-09-24,7,0.56,11.17
4375,1953,2020-07-01,10,0.51,6.02
4376,3209,2021-02-25,1,0.52,6.46
4377,317,2022-01-20,8,0.27,9.09
4378,2512,2022-05-11,6,0.51,11.6
4379,2255,2021-06-27,3,0.48,13.61
4380,519,2022-08-11,8,0.14,3.01
4381,1330,2022-01-27,7,0.78,8.35
4382,652,2022-02-16,10,0.53,9.6
4383,3429,2021-10-12,10,0.15,6.59
4384,1701,2021-12-06,10,0.34,8.34
4385,1168,2022-04-04,7,0.22,12.82
4386,2102,2021-10-23,7,0.68,5.64
4387,3840,2021-02-10,10,0.57,8.0
4388,1717,2021-08-18,5,0.71,6.44
4389,749,2020-07-26,2,0.21,8.42
4390,3763,2021-08-04,3,0.65,1.6
4391,3875,2021-04-21,8,0.34,4.44
4392,3480,2021-05-07,1,0.57,2.29
4393,3359,2023-01-23,3,0.21,3.54
4394,3396,2023-03-22,6,0.62,14.83
4395,1943,2022-05-08,6,0.16,6.37
4396,3714,2021-06-16,1,0.36,12.76
4397,2872,2021-02-08,6,0.23,4.22
4398,2416,2022-10-17,1,0.71,13.03
4399,2368,2020-10-30,8,0.48,2.08
4400,285,2022-05-12,1,0.26,3.22
4401,142,2020-04-02,1,0.48,5.02
4402,835,2022-06-14,9,0.7,4.36
4403,2810,2020-09-10,8,0.86,13.33
4404,2886,2020-12-22,7,0.32,9.9
4405,3935,2020-06-28,1,0.75,14.85
4406,2752,2022-03-13,4,0.89,8.63
4407,1124,2022-07-27,5,0.29,11.01
4408,20,2020-06-09,4,0.14,5.98
4409,2601,2020-05-11,9,0.24,9.69
4410,2318,2021-02-17,6,0.58,9.58
4411,1258,2022-05-06,3,0.21,3.88
4412,146,2022-07-18,2,0.22,14.34
4413,1039,2020-08-17,9,0.5,8.28
4414,1803,2020-04-04,3,0.65,1.29
4415,1738,2020-09-27,2,0.31,2.79
4416,668,2020-04-05,8,0.12,6.78
4417,657,2021-04-22,8,0.5,9.68
4418,1331,2022-12-11,5,0.3,10.98
4419,3177,2020-11-09,5,0.69,14.29
4420,1475,2020-04-09,10,0.87,1.97
4421,2680,2022-05-22,2,0.4,11.57
4422,2272,2020-11-23,9,0.77,3.95
4423,1978,2021-04-07,3,0.34,6.42
4424,1880,2021-05-05,6,0.58,12.23
4425,3987,2020-08-29,10,0.86,14.53
4426,1425,2021-12-21,5,0.4,3.99
4427,664,2020-04-15,1,0.74,1.2
4428,520,2022-10-15,9,0.64,8.05
4429,2503,2023-03-01,3,0.4,10.54
4430,3552,2022-11-11,6,0.13,3.62
4431,2623,2020-05-09,10,0.22,5.28
4432,3927,2022-09-14,1,0.24,8.7
4433,3766,2022-03-22,3,0.84,8.23
4434,930,2021-09-22,1,0.49,7.09
4435,375,2022-04-30,5,0.56,7.91
4436,2207,2023-03-31,10,0.76,9.1
4437,1978,2022-06-18,1,0.68,10.57
4438,244,2022-07-10,10,0.76,10.28
4439,490,2021-10-02,4,0.7,14.93
4440,163,2020-09-24,6,0.43,3.64
4441,885,2021-12-14,1,0.24,13.46
4442,1705,2021-12-11,9,0.48,10.61
4443,957,2020-08-10,1,0.53,2.96
4444,1036,2022-08-22,1,0.39,2.84
4445,2785,2020-04-29,1,0.53,4.29
4446,229,2022-05-15,7,0.89,1.69
4447,2538,2021-12-07,9,0.12,6.95
4448,3551,2021-05-11,8,0.19,12.89
4449,916,2021-07-30,5,0.48,8.51
4450,3749,2021-05-19,8,0.76,13.56
4451,2931,2022-10-18,2,0.72,13.66
4452,3831,2020-06-14,10,0.14,6.49
4453,2455,2021-06-11,1,0.69,8.21
4454,1990,2021-03-14,6,0.47,7.01
4455,915,2022-10-04,3,0.47,13.88
4456,3084,2021-06-23,7,0.12,12.61
4457,211,2023-02-07,1,0.22,5.28
4458,3556,2021-12-11,1,0.42,14.54
4459,3416,2020-07-26,3,0.69,11.98
4460,1146,2022-02-04,6,0.22,13.71
4461,1791,2022-12-31,7,0.59,4.6
4462,2392,2020-11-06,7,0.82,6.34
4463,2031,2020-10-12,7,0.47,11.83
4464,3832,2023-03-08,7,0.59,14.13
4465,3360,2020-12-19,3,0.67,5.27
4466,148,2022-03-26,1,0.85,12.7
4467,650,2023-03-08,4,0.71,14.49
4468,3152,2022-02-19,4,0.46,4.8
4469,936,2020-10-23,1,0.71,4.36
4470,2218,2022-01-31,4,0.87,3.06
4471,2443,2020-09-10,4,0.28,6.98
4472,1556,2020-04-29,3,0.8,3.93
4473,2648,2021-09-11,5,0.36,2.62
4474,273,2021-05-23,2,0.48,6.67
4475,3790,2023-01-02,9,0.9,14.98
4476,2459,2020-05-29,2,0.13,10.12
4477,39,2020-12-20,1,0.81,9.38
4478,977,2021-11-14,9,0.82,3.28
4479,3103,2020-05-01,8,0.59,4.34
4480,1473,2021-01-05,4,0.87,8.11
4481,103,2022-06-22,2,0.33,2.8
4482,1430,2023-01-05,7,0.87,13.54
4483,2827,2021-07-14,6,0.88,5.87
4484,863,2022-01-01,9,0.14,1.26
4485,2195,2021-10-05,6,0.5,5.74
4486,417,2021-08-28,2,0.86,3.97
4487,2875,2022-09-26,4,0.69,8.72
4488,1679,2020-11-07,8,0.14,11.39
4489,19,2020-08-20,5,0.3,8.5
4490,3201,2022-07-03,1,0.18,3.77
4491,2058,2022-10-01,2,0.3,6.14
4492,2594,2021-08-06,2,0.54,5.32
4493,2449,2021-11-17,4,0.23,6.64
4494,759,2022-07-20,6,0.46,1.92
4495,812,2022-05-28,4,0.28,13.19
4496,2321,2021-12-14,2,0.14,6.06
4497,2797,2021-04-24,1,0.38,12.06
4498,2154,2022-11-27,8,0.17,7.62
4499,3630,2022-09-12,2,0.6,8.48
4500,3895,2021-03-04,3,0.62,7.73
4501,1915,2021-01-24,7,0.78,13.94
4502,1755,2023-02-03,10,0.66,11.49
4503,3915,2022-09-26,1,0.34,8.08
4504,718,2022-02-28,7,0.11,14.57
4505,2186,2021-06-01,7,0.79,2.4
4506,3855,2021-09-30,3,0.54,2.82
4507,2058,2021-01-21,1,0.89,5.38
4508,3248,2022-10-30,5,0.28,8.87
4509,3540,2020-07-08,1,0.57,5.5
4510,365,2022-07-06,7,0.26,14.41
4511,2981,2020-06-06,3,0.5,9.28
4512,913,2020-12-30,2,0.51,6.66
4513,2129,2021-03-29,6,0.62,8.64
4514,901,2022-07-20,5,0.82,10.23
4515,1583,2021-07-01,7,0.85,10.35
4516,3341,2022-08-13,3,0.12,12.33
4517,2448,2022-02-14,10,0.63,5.74
4518,3346,2021-12-29,9,0.72,1.76
4519,1198,2020-08-09,6,0.53,10.29
4520,1944,2022-12-19,8,0.39,9.77
4521,1303,2021-07-16,5,0.7,9.64
4522,1926,2021-07-16,9,0.51,12.8
4523,3875,2021-05-02,9,0.83,4.36
4524,3906,2021-03-14,10,0.77,13.64
4525,3691,2021-03-15,3,0.85,12.84
4526,589,2023-02-05,9,0.73,5.04
4527,3722,2023-02-14,10,0.77,9.77
4528,168,2022-02-15,3,0.85,8.03
4529,2034,2021-03-27,2,0.41,7.63
4530,2259,2021-11-08,8,0.63,2.67
4531,3643,2022-12-27,5,0.13,1.75
4532,3191,2022-12-30,4,0.45,7.97
4533,887,2020-05-28,8,0.71,4.66
4534,3878,2022-11-20,10,0.15,4.81
4535,762,2020-07-06,1,0.11,1.87
4536,3828,2022-06-05,2,0.28,1.83
4537,157,2021-08-25,2,0.32,8.67
4538,1067,2022-02-10,5,0.83,2.12
4539,2480,2021-09-10,10,0.23,5.97
4540,3487,2021-03-12,2,0.56,7.52
4541,3738,2022-03-28,3,0.31,4.5
4542,386,2022-10-24,7,0.86,5.51
4543,103,2021-07-20,9,0.69,11.38
4544,729,2022-02-17,7,0.55,13.45
4545,2068,2021-12-01,9,0.7,3.74
4546,706,2021-03-02,6,0.6,7.2
4547,2824,2020-09-10,1,0.84,9.81
4548,1112,2022-07-01,2,0.33,7.46
4549,3116,2021-03-05,10,0.25,10.43
4550,2923,2023-01-11,9,0.73,4.12
4551,1518,2021-05-02,3,0.77,6.26
4552,1516,2021-01-05,2,0.55,8.49
4553,65,2022-09-07,7,0.53,1.99
4554,939,2020-04-25,7,0.43,9.64
4555,3647,2020-04-21,7,0.68,9.04
4556,2859,2020-12-03,3,0.68,14.69
4557,3573,2021-06-18,1,0.64,8.03
4558,2147,2022-10-10,7,0.38,13.88
4559,2560,2020-12-14,9,0.69,6.2
4560,2123,2022-12-24,8,0.45,14.35
4561,3954,2022-04-27,8,0.49,7.75
4562,2087,2022-07-14,1,0.13,7.47
4563,870,2021-09-14,7,0.52,3.69
4564,786,2020-11-30,8,0.29,13.61
4565,410,2021-02-09,4,0.32,11.81
4566,220,2021-07-03,3,0.45,8.87
4567,1989,2021-12-12,6,0.46,7.25
4568,3521,2023-01-18,6,0.31,6.64
4569,860,2020-07-31,3,0.17,7.44
4570,669,2021-08-06,3,0.15,4.05
4571,2101,2020-07-17,9,0.74,10.53
4572,59,2020-12-05,3,0.74,8.11
4573,3933,2020-09-20,3,0.89,11.86
4574,1914,2022-01-23,10,0.63,5.85
4575,3300,2022-05-05,7,0.59,4.05
4576,1553,2021-12-18,9,0.53,7.97
4577,1531,2020-04-08,8,0.58,9.15
4578,3794,2022-06-22,10,0.73,1.14
4579,3898,2022-11-02,4,0.65,10.09
4580,2385,2021-12-27,5,0.28,5.29
4581,3279,2020-06-08,2,0.55,7.89
4582,3485,2020-08-16,1,0.61,14.6
4583,1575,2020-05-01,9,0.69,7.83
4584,1685,2021-11-09,8,0.7,3.22
4585,2464,2022-01-24,9,0.6,12.6
4586,3872,2021-08-06,4,0.3,6.91
4587,364,2022-05-26,10,0.3,6.85
4588,2663,2022-11-22,7,0.87,3.5
4589,3789,2022-02-22,9,0.59,3.3
4590,2796,2022-05-20,1,0.17,10.99
4591,3945,2023-02-17,2,0.4,12.94
4592,798,2020-12-05,8,0.15,10.48
4593,2902,2021-07-27,2,0.51,2.66
4594,718,2020-10-19,1,0.31,5.67
4595,1810,2021-10-27,10,0.74,3.22
4596,3574,2022-01-15,8,0.75,13.74
4597,2808,2021-10-13,9,0.85,14.68
4598,1042,2022-08-07,3,0.16,2.46
4599,1893,2020-10-21,10,0.62,1.45
4600,2099,2022-09-13,4,0.84,6.39
4601,242,2021-03-06,8,0.29,2.26
4602,17,2022-08-13,5,0.83,4.9
4603,25,2021-08-26,6,0.34,2.2
4604,3772,2021-04-25,4,0.79,14.07
4605,857,2023-03-28,6,0.57,6.81
4606,1840,2022-12-19,10,0.17,10.18
4607,39,2020-06-04,4,0.12,3.75
4608,676,2022-12-02,4,0.51,11.01
4609,3103,2023-01-19,7,0.37,1.76
4610,3920,2021-07-11,5,0.27,3.51
4611,3402,2021-07-02,1,0.15,8.93
4612,339,2022-11-29,6,0.28,4.64
4613,927,2021-09-06,7,0.62,9.59
4614,3476,2020-04-28,8,0.51,2.39
4615,677,2023-03-07,5,0.15,12.15
4616,1479,2021-03-28,5,0.86,4.86
4617,755,2022-09-10,5,0.72,1.91
4618,3091,2022-08-04,4,0.38,1.34
4619,2114,2021-12-12,5,0.26,5.92
4620,2475,2021-01-26,9,0.32,14.27
4621,3316,2022-06-28,4,0.58,9.41
4622,3841,2021-02-03,7,0.39,11.92
4623,1295,2021-04-30,3,0.83,2.2
4624,2108,2021-11-07,5,0.59,9.16
4625,256,2021-11-27,7,0.71,14.9
4626,2773,2022-10-24,4,0.87,4.71
4627,3128,2020-05-06,1,0.69,8.85
4628,442,2022-06-22,3,0.62,6.07
4629,1187,2020-10-04,2,0.9,13.02
4630,1493,2021-05-05,10,0.64,14.19
4631,199,2021-07-02,7,0.2,9.16
4632,2454,2022-10-31,3,0.8,7.0
4633,1,2022-07-04,2,0.19,10.72
4634,830,2021-11-29,3,0.67,14.7
4635,3198,2020-06-07,3,0.51,11.42
4636,2471,2020-10-31,1,0.81,6.99
4637,1374,2022-10-27,9,0.19,3.97
4638,2124,2021-12-20,3,0.31,2.62
4639,966,2021-08-27,10,0.17,7.3
4640,992,2021-03-16,10,0.45,7.88
4641,2154,2021-01-10,2,0.48,9.58
4642,510,2023-03-04,4,0.28,14.76
4643,1464,2022-08-12,10,0.2,11.24
4644,291,2021-03-13,4,0.17,6.23
4645,3542,2020-07-29,7,0.23,11.56
4646,516,2021-09-18,3,0.67,14.74
4647,3110,2023-01-25,5,0.67,14.96
4648,2942,2021-02-07,10,0.3,4.73
4649,1384,2020-05-05,8,0.17,12.66
4650,213,2022-04-15,3,0.53,9.54
4651,2527,2020-04-26,2,0.53,2.8
4652,2613,2022-03-26,7,0.54,12.38
4653,1285,2022-10-21,7,0.26,2.82
4654,3958,2020-09-10,1,0.27,7.04
4655,183,2022-11-16,8,0.8,2.98
4656,10,2020-06-05,4,0.82,14.41
4657,1833,2021-06-27,3,0.78,3.8
4658,198,2022-06-28,4,0.41,11.45
4659,141,2023-03-18,6,0.3,5.11
4660,47,2022-05-11,9,0.72,14.18
4661,2009,2022-06-12,5,0.48,9.55
4662,1862,2022-01-20,5,0.47,10.75
4663,1971,2020-05-06,7,0.35,4.82
4664,2140,2020-07-27,1,0.38,9.21
4665,834,2021-10-10,7,0.65,3.56
4666,2699,2020-07-06,4,0.24,4.45
4667,205,2022-06-10,5,0.34,4.76
4668,2816,2022-12-16,4,0.32,6.24
4669,2382,2021-03-17,10,0.4,13.87
4670,470,2021-04-06,10,0.46,5.45
4671,838,2021-06-05,8,0.21,8.61
4672,685,2021-08-09,6,0.64,1.39
4673,1909,2020-07-19,7,0.24,12.08
4674,1202,2021-01-04,2,0.66,14.14
4675,686,2022-10-29,1,0.34,10.23
4676,2368,2022-06-29,8,0.89,4.63
4677,2915,2020-11-18,9,0.84,3.31
4678,2708,2022-10-24,5,0.57,2.81
4679,3729,2022-12-29,6,0.24,8.26
4680,2037,2021-04-26,1,0.36,6.95
4681,228,2021-09-22,1,0.79,8.84
4682,3173,2021-05-30,9,0.24,11.14
4683,2974,2020-08-14,1,0.58,8.2
4684,1216,2022-05-30,3,0.9,9.12
4685,3833,2021-02-19,6,0.24,2.61
4686,2018,2021-02-04,5,0.71,3.74
4687,2360,2022-05-11,5,0.49,2.15
4688,1856,2022-08-19,3,0.49,11.9
4689,3482,2022-06-19,10,0.78,9.12
4690,543,2020-09-15,6,0.17,1.22
4691,3649,2021-07-17,3,0.48,8.86
4692,3116,2023-01-06,6,0.77,9.01
4693,1138,2022-05-04,9,0.82,4.47
4694,88,2021-07-22,5,0.84,3.36
4695,2998,2020-11-11,4,0.24,3.39
4696,462,2021-09-26,9,0.1,10.08
4697,1976,2020-05-07,1,0.11,7.74
4698,1422,2022-03-13,2,0.49,12.02
4699,640,2021-07-24,7,0.53,3.08
4700,3952,2021-03-12,1,0.51,13.47
4701,3292,2022-06-27,10,0.4,9.06
4702,582,2020-10-24,9,0.36,14.24
4703,462,2020-06-11,3,0.21,13.04
4704,1434,2021-02-05,7,0.87,1.3
4705,1539,2022-10-12,10,0.6,7.39
4706,1242,2021-10-05,10,0.32,2.53
4707,1547,2023-02-10,2,0.4,9.16
4708,3027,2020-07-02,4,0.42,12.66
4709,2931,2023-01-06,8,0.3,2.76
4710,2696,2020-06-26,10,0.64,10.28
4711,53,2022-02-18,2,0.22,9.43
4712,3552,2022-05-30,9,0.32,10.65
4713,3230,2022-01-25,4,0.66,14.8
4714,1621,2022-02-24,9,0.84,6.97
4715,2449,2022-02-23,2,0.37,14.69
4716,293,2021-08-31,10,0.65,13.56
4717,2334,2021-09-01,10,0.71,5.54
4718,3035,2020-04-01,2,0.73,5.23
4719,753,2020-05-24,1,0.14,14.79
4720,1795,2021-08-12,2,0.69,10.87
4721,2977,2021-01-21,4,0.39,4.07
4722,3377,2021-08-09,6,0.6,2.6
4723,626,2022-04-23,3,0.26,1.15
4724,260,2022-12-16,2,0.4,8.46
4725,228,2022-12-09,7,0.44,12.45
4726,2701,2021-11-18,5,0.63,8.59
4727,1251,2020-07-02,7,0.19,5.8
4728,1177,2023-01-09,2,0.19,13.6
4729,622,2021-03-08,9,0.6,5.73
4730,2606,2021-12-01,10,0.67,2.61
4731,1900,2022-03-04,7,0.36,9.13
4732,3592,2021-02-19,8,0.26,6.51
4733,2610,2021-03-04,7,0.34,2.68
4734,836,2021-11-26,2,0.27,7.31
4735,2636,2020-07-15,1,0.89,11.42
4736,3199,2021-05-24,10,0.54,13.47
4737,2792,2021-01-06,1,0.82,4.47
4738,2492,2021-04-29,3,0.32,4.8
4739,1227,2022-04-03,7,0.38,4.72
4740,2494,2021-06-11,6,0.16,8.19
4741,1396,2020-08-10,2,0.61,7.82
4742,1523,2021-10-06,6,0.15,7.3
4743,3426,2020-08-23,6,0.33,4.34
4744,2066,2022-02-05,9,0.82,1.57
4745,1085,2021-03-14,5,0.39,10.99
4746,3217,2020-11-19,10,0.26,14.65
4747,2607,2022-11-13,10,0.32,8.34
4748,422,2021-08-04,2,0.13,1.08
4749,3490,2022-02-08,6,0.42,8.57
4750,1134,2022-01-06,9,0.66,3.63
4751,2138,2020-07-10,2,0.42,9.25
4752,1598,2022-12-23,7,0.74,5.03
4753,3583,2021-06-02,1,0.46,1.04
4754,556,2022-05-30,10,0.55,10.18
4755,640,2023-03-09,5,0.12,2.61
4756,2988,2020-11-29,8,0.19,9.05
4757,3478,2023-03-23,10,0.4,2.37
4758,1044,2021-05-16,10,0.23,12.74
4759,665,2023-01-09,7,0.36,11.14
4760,1927,2021-04-12,10,0.32,10.67
4761,2211,2022-01-08,4,0.58,2.19
4762,357,2021-07-13,7,0.41,11.04
4763,2667,2022-07-27,10,0.87,4.58
4764,970,2021-09-14,9,0.18,3.07
4765,2988,2020-07-26,9,0.54,11.25
4766,2624,2022-02-19,8,0.6,12.16
4767,309,2022-06-29,7,0.89,10.87
4768,1559,2020-12-08,3,0.15,9.38
4769,43,2023-03-17,4,0.12,9.78
4770,1648,2022-02-28,2,0.47,6.93
4771,2639,2023-02-23,3,0.36,13.85
4772,3234,2021-10-14,2,0.17,11.37
4773,3278,2022-05-10,2,0.23,7.16
4774,1804,2022-04-07,2,0.81,12.92
4775,137,2021-02-10,1,0.46,8.04
4776,2214,2020-07-03,5,0.2,6.45
4777,2446,2021-11-22,1,0.15,13.18
4778,2080,2020-07-16,6,0.59,13.34
4779,1137,2021-05-10,8,0.17,5.74
4780,3597,2021-11-29,6,0.54,12.16
4781,1885,2020-05-16,10,0.63,12.18
4782,1011,2020-08-03,10,0.41,4.56
4783,3567,2022-05-06,1,0.88,1.93
4784,1499,2023-02-05,1,0.65,9.22
4785,1743,2021-05-01,6,0.34,10.03
4786,2603,2020-08-12,10,0.44,10.09
4787,662,2022-10-13,3,0.76,6.89
4788,2519,2021-11-08,9,0.82,9.61
4789,1442,2021-07-21,10,0.88,12.11
4790,1072,2020-05-10,8,0.82,6.47
4791,3760,2020-07-03,8,0.39,3.12
4792,2468,2020-07-05,5,0.25,14.54
4793,1746,2022-10-01,2,0.77,11.73
4794,1830,2020-11-27,10,0.57,1.13
4795,1337,2021-08-22,9,0.15,14.97
4796,2381,2022-01-01,6,0.71,12.14
4797,3986,2023-02-16,9,0.29,4.13
4798,1012,2022-06-03,10,0.44,8.16
4799,1591,2021-02-09,10,0.21,3.05
4800,1483,2023-02-16,7,0.43,3.89
4801,414,2021-08-26,4,0.39,13.65
4802,704,2022-10-20,2,0.47,9.81
4803,2663,2023-01-13,3,0.79,5.81
4804,1292,2022-01-23,2,0.77,3.86
4805,2590,2020-10-14,2,0.25,10.18
4806,1159,2022-02-23,3,0.76,13.89
4807,602,2022-06-18,2,0.64,14.83
4808,1076,2021-04-23,3,0.27,10.05
4809,1489,2022-11-29,1,0.14,5.54
4810,3923,2022-08-14,1,0.32,14.96
4811,613,2022-04-07,8,0.69,1.24
4812,3114,2022-04-12,2,0.54,11.79
4813,2763,2022-04-14,4,0.29,11.64
4814,3316,2021-11-16,7,0.34,8.1
4815,106,2021-08-24,7,0.24,12.77
4816,1632,2021-05-10,8,0.37,10.61
4817,1630,2020-04-01,5,0.53,14.07
4818,3605,2020-10-26,4,0.4,8.88
4819,491,2021-03-15,6,0.22,10.85
4820,2094,2021-07-07,7,0.3,14.32
4821,2045,2022-04-02,2,0.4,3.72
4822,377,2020-10-06,4,0.67,3.9
4823,279,2021-06-14,3,0.18,11.61
4824,3505,2021-09-18,9,0.14,1.04
4825,399,2020-09-25,3,0.8,2.17
4826,2852,2021-01-26,6,0.49,14.56
4827,3059,2022-03-03,3,0.86,11.55
4828,3828,2021-05-29,3,0.18,8.65
4829,1755,2023-01-19,5,0.11,10.12
4830,351,2020-04-11,10,0.67,9.3
4831,3919,2020-10-16,5,0.9,10.93
4832,3431,2022-07-05,8,0.82,11.32
4833,1346,2023-01-01,7,0.22,3.82
4834,2350,2020-12-10,2,0.18,2.72
4835,2307,2022-01-10,1,0.28,14.65
4836,1908,2021-10-06,5,0.2,14.71
4837,469,2022-12-28,6,0.4,14.71
4838,3735,2022-01-31,3,0.27,1.08
4839,1984,2021-09-14,3,0.33,3.5
4840,1520,2021-01-06,8,0.17,14.88
4841,2008,2022-09-03,4,0.89,10.27
4842,3816,2021-03-13,6,0.83,12.36
4843,1927,2023-02-02,10,0.46,11.41
4844,726,2021-11-06,2,0.15,2.87
4845,3447,2022-04-14,3,0.45,12.82
4846,745,2021-10-15,10,0.27,1.78
4847,257,2021-11-25,7,0.6,2.76
4848,994,2021-01-03,2,0.5,11.63
4849,2718,2022-03-07,2,0.13,1.56
4850,832,2021-10-27,1,0.86,11.72
4851,1486,2021-04-27,1,0.14,5.64
4852,2466,2021-09-12,5,0.57,12.59
4853,760,2023-02-12,9,0.75,10.94
4854,802,2021-05-07,1,0.26,12.79
4855,3494,2020-04-22,4,0.48,9.86
4856,1033,2021-03-31,8,0.72,11.9
4857,278,2021-07-18,10,0.82,11.33
4858,364,2022-09-25,3,0.37,4.0
4859,137,2022-12-11,5,0.52,8.62
4860,1077,2022-06-02,8,0.72,6.73
4861,3851,2022-09-07,6,0.47,12.12
4862,531,2021-04-19,5,0.27,5.94
4863,3345,2022-10-27,3,0.54,2.4
4864,2813,2022-02-27,4,0.71,3.33
4865,568,2021-10-14,6,0.65,4.63
4866,2424,2022-11-20,10,0.66,14.59
4867,3019,2021-10-09,2,0.42,11.18
4868,704,2021-08-25,8,0.54,14.28
4869,2987,2021-04-03,3,0.22,3.99
4870,874,2021-12-12,5,0.61,12.18
4871,1988,2023-01-16,8,0.73,10.35
4872,377,2021-07-08,9,0.34,5.97
4873,2011,2022-12-03,10,0.73,11.29
4874,2010,2020-12-20,6,0.16,4.67
4875,2558,2021-01-07,6,0.47,9.69
4876,1805,2023-03-02,2,0.31,6.31
4877,807,2020-06-16,8,0.15,3.84
4878,3081,2022-09-16,2,0.32,13.65
4879,3021,2021-05-13,8,0.42,4.94
4880,3881,2022-02-10,2,0.85,2.85
4881,3186,2020-05-23,6,0.36,6.14
4882,2914,2021-08-29,6,0.68,11.9
4883,2831,2021-05-05,8,0.24,14.49
4884,160,2021-05-09,8,0.45,13.05
4885,3318,2022-05-09,1,0.86,14.48
4886,2297,2021-12-09,9,0.12,12.94
4887,643,2021-10-09,4,0.3,8.83
4888,37,2022-05-24,1,0.67,5.81
4889,1466,2023-03-21,10,0.19,9.39
4890,2038,2021-02-07,4,0.54,3.21
4891,2362,2022-11-05,2,0.51,11.1
4892,3751,2023-01-23,1,0.45,9.71
4893,2933,2020-04-18,9,0.61,5.51
4894,1724,2020-07-15,6,0.13,8.13
4895,3002,2022-08-22,2,0.65,4.71
4896,1217,2023-01-13,8,0.88,5.67
4897,2191,2022-03-29,3,0.16,14.09
4898,2574,2021-11-20,3,0.64,13.26
4899,2683,2023-03-10,5,0.28,8.08
4900,2681,2022-10-30,5,0.32,6.08
4901,745,2020-12-12,2,0.67,13.03
4902,2572,2022-02-23,10,0.46,3.85
4903,3834,2020-07-06,2,0.34,6.39
4904,2256,2021-05-29,4,0.54,5.5
4905,1952,2021-04-08,6,0.74,2.25
4906,1815,2022-06-04,3,0.16,9.64
4907,854,2022-07-19,9,0.34,2.4
4908,2052,2021-08-28,3,0.88,14.43
4909,1771,2020-11-14,4,0.14,9.04
4910,3421,2022-06-16,4,0.12,8.92
4911,105,2022-03-02,3,0.22,1.55
4912,3795,2020-07-07,2,0.75,6.97
4913,1649,2021-10-01,8,0.14,12.18
4914,1364,2023-03-08,9,0.26,8.66
4915,2874,2022-06-14,3,0.4,6.72
4916,1693,2021-03-29,1,0.65,1.26
4917,2474,2021-05-27,10,0.86,10.29
4918,1237,2023-01-07,4,0.36,12.93
4919,398,2023-01-03,7,0.25,10.32
4920,3009,2021-05-20,6,0.57,11.23
4921,111,2021-03-16,2,0.27,5.65
4922,2587,2020-05-09,1,0.19,5.73
4923,727,2020-10-22,4,0.45,4.62
4924,649,2022-09-23,10,0.28,1.86
4925,1283,2022-11-19,6,0.83,5.18
4926,3137,2023-03-07,4,0.6,4.75
4927,3240,2023-01-24,3,0.2,9.67
4928,927,2022-03-26,6,0.86,11.56
4929,2419,2021-04-08,3,0.12,13.05
4930,1459,2022-08-02,6,0.88,3.28
4931,216,2021-08-07,9,0.77,13.31
4932,110,2021-07-27,6,0.1,6.43
4933,2988,2021-05-25,5,0.74,1.19
4934,953,2020-12-31,4,0.68,1.75
4935,3478,2021-06-10,3,0.89,8.04
4936,1302,2020-07-04,10,0.26,14.33
4937,1986,2020-11-29,9,0.61,8.83
4938,926,2022-11-12,7,0.5,8.4
4939,1541,2021-05-09,1,0.42,10.5
4940,2568,2022-07-12,9,0.38,14.37
4941,3982,2020-04-12,1,0.35,10.24
4942,593,2021-07-13,2,0.86,13.15
4943,1979,2023-03-22,7,0.76,14.06
4944,1262,2022-01-20,8,0.11,9.93
4945,2759,2022-06-10,5,0.66,13.55
4946,3316,2022-06-25,6,0.14,10.1
4947,1708,2021-11-20,1,0.81,7.2
