ResponseID,CustomerID,CampaignID,ResponseDate,Action
4938,853,18,2022-02-25,Visited Website
4939,928,50,2020-10-04,Purchased
4940,1862,26,2022-04-08,Purchased
4941,2678,46,2021-11-14,Visited Website
4942,408,29,2020-06-20,Ignored
4943,112,57,2021-10-29,Purchased
4944,3718,14,2022-08-04,Purchased
4945,1105,39,2020-07-07,Clicked
4946,3204,5,2023-03-13,Ignored
4947,3404,32,2020-11-28,Clicked
4948,2470,33,2021-06-22,Clicked
4949,2916,19,2020-12-01,Visited Website
4950,2187,45,2021-12-23,Clicked
4951,305,26,2022-04-08,Visited Website
4952,2371,2,2020-06-16,Clicked
4953,2482,22,2022-04-28,Purchased
4954,3534,34,2020-09-27,Purchased
4955,3767,22,2022-04-26,Purchased
4956,627,7,2023-01-08,Clicked
4957,3604,58,2022-12-07,Ignored
4958,3702,37,2020-08-24,Ignored
4959,2568,48,2022-06-24,Ignored
4960,2436,47,2020-05-13,Clicked
4961,1145,48,2022-06-22,Ignored
4962,3721,50,2020-10-09,Purchased
4963,1816,26,2022-04-09,Visited Website
4964,249,56,2022-12-24,Visited Website
4965,551,4,2021-08-29,Clicked
4966,569,15,2021-08-16,Purchased
4967,2821,49,2023-02-27,Clicked
4968,1295,13,2022-12-09,Purchased
4969,1146,56,2023-01-07,Clicked
4970,2581,10,2022-08-13,Purchased
4971,260,20,2021-03-21,Visited Website
4972,1421,29,2020-06-14,Clicked
4973,704,41,2021-07-16,Purchased
4974,3136,23,2022-06-04,Clicked
4975,3071,14,2022-07-26,Clicked
4976,3454,49,2023-02-21,Purchased
4977,3032,7,2023-01-26,Visited Website
4978,15,46,2021-11-12,Visited Website
4979,2632,53,2020-09-25,Visited Website
4980,90,20,2021-03-15,Visited Website
4981,888,39,2020-07-04,Visited Website
4982,2294,41,2021-07-15,Visited Website
4983,393,44,2020-10-05,Visited Website
4984,2555,18,2022-02-25,Purchased
4985,2572,47,2020-05-10,Visited Website
4986,2023,14,2022-07-27,Ignored
4987,1877,37,2020-08-15,Visited Website
4988,2754,52,2023-03-04,Visited Website
4989,414,41,2021-07-26,Ignored
4990,2476,32,2020-11-26,Ignored
4991,3361,60,2022-03-01,Ignored
4992,3859,45,2021-12-31,Ignored
4993,1692,35,2020-04-28,Ignored
4994,3684,37,2020-08-25,Clicked
4995,3144,10,2022-08-21,Purchased
4996,3622,42,2022-10-01,Ignored
4997,3367,16,2021-08-21,Clicked
4998,1049,28,2020-11-18,Ignored
4999,1271,41,2021-07-23,Ignored
5000,1396,18,2022-02-26,Purchased
